,TRD_NO,REQ_DD,CP_CD,CP_NM,GODS_NM,PAYR_SEQ,MPHN_NO,COMMC_CLF,AC_PAY_AMT,NPAY_YN,PAY_MTHD_CD,MM_LMT_AMT,REMD_LMT_AMT,ARS_AUTHTI_YN,PAYR_IP,SUB_IP_A,SUB_IP_B,SUB_IP_C,SUB_IP_D,FGPT,AGE,GNDR,FOREI_YN,SMS_RE_SND_CNT,AUTHTI_CLF_FLG,ACUM_RCPT_AMT,PAY_YM,SVC_CLF_NM,CP_M_CLF_NM,CP_S_CLF_NM,NPAY_AMT_24M,MAX_NPAY_CNT_24M,TRD_CNT_6M,REAL_TRD_CNT_6M,NIGHT_TRD_RT_6M,AVG_AMT_6M,MAX_LMT_3M_RT,NPAY_CNT_24M,NPAY_CNT_12MNTS,NPAY_AMT_60M,target
7237304,u5ev75xHHvGcEgQTS7fugozZNa2cRGp/Hbw06TifSns=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,495380,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237305,2kXuvO/AyMJQd2IdzCN0EDeuiUG8p3hiUaDAvtgzEvE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,44160,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237306,sAs6+uF/JHYWEryCjgu79mFneGB2KleZET92gLE8fjQ=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,121930,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237307,D+WzUmj4wDReC9OWnwSU9zjj2keISYhD3v1Zgg58yv4=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,488450,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237308,rjBLiUJ6GlxWZhBIefyfSUWI/Nf4cOZ/fr1c6YJ2Y38=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,17980,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237309,bwZK6x0SOiWWL3xo7kPcqMVLt5cqU22imgfOW6wk8aE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,29530,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237310,tSNjyuSM1Ft+tpXC0rMG9Xv674eOKi0rCd5yLTZPcng=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,136560,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237311,5JY9A6xzmHWlasqy3htGEjI2D7WpPPbUypBVfQwx6Ws=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,15670,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237312,jLWo02k/D8GeEXbvWu9PL8/EKQ3dAXEliwQK8S4sqg0=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,102680,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237313,ewAi/7p0s9LjTPMqeKCtQqe2g2Xi1bGQA22tipgCGEQ=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,492300,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237314,1+sTZOdL1FMwp+yfXSjvoWtb1JF3r9bDuJJGt4wBblk=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,462270,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237315,O6fbnZVmesM27tuhN023AXrN0DJKC/YipnAhH8jmRco=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,120390,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237316,SOwIeT/VuS1a2a8qIKZX+cXNpDZTJYra1uAndGUnsKk=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,53400,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237317,Rl4nFHFN4L4gHlBve/NspCbXGmbOT/rZlPB0J8e9Iyc=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,489990,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237318,KNKY4de5/Qa+lhe+TgZu66fWkZmmKS4NbLJpVJk+vPE=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,119620,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237319,yxtK9PYgYVyFlUpFWDeFCUpZkzMverUuVR4Kbrl+3P8=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,454570,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237320,l0A6g4BsF6N+OILZ2erZe4V7kOxBzjN6WGEXIFY++DU=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,131940,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237321,hNhTAwPQDAlndHcDI1A1TKBjjLYJrMhKtteUnR1gEt8=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,116540,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237322,CsYfVYpkk9++xbHjw4T7Z9qjYTm8n2abdiVOJUMxDi4=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,115770,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237323,YBKCnunMyZo9ChM3UBAb0g7ThZllb5qBInMBObqBKX4=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,4890,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237324,6NWHMJEXOfj5uZGxu/Rek0PedOa+wVQeM3uzs6an1mI=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,457650,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237325,qp+fDnjk/afHFmtiywKgOyilD+X3GIdWdb9dQuoYFN8=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,42620,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237326,5YJnnz3hWZTMa9UvPFvkhz92KSKf3fGj9y5/1UPp7ZA=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,451490,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237327,InX6WpsfGQqkeYC45Miie1bSeUletosAypcWfmwFX+I=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,19520,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237328,wVKMn5cCDrVWItxBOmSLGshzAYDfNVGLc0prc/+yfCs=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,38770,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237329,hf2dTTkfwEWUZaZBbh4nNiAv4aCVQDciQt/uR89k2hk=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,449180,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237330,tf7p5Kl1DyGLgktNjauiEZvOnb4VM9C9EKKo/hEJ+uw=,20191021,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,484600,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7237331,rKocateyQeGWTwwFx/TyI4ynsJAZ3AT2u2/LOHPEcPA=,20191022,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,111920,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
